收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
湖州,内江,1,湖州-上海-内江,2081.0,13,36,49,0.0213305748559487,1.0250156105693752e-05
义乌,大连,1,义乌-上海-大连,1359.0,144,1190,1334,0.37923611234589466,0.0002790552703060299
义乌,苏州,0,义乌-苏州,264.0,573,4741,5314,0.2934674081643539,0.0
义乌,淮安,1,义乌-上海-淮安,693.0,88,726,814,0.11800272570477668,0.0001702781034700962
义乌,南通,0,义乌-南通,367.0,211,1745,1956,0.15016520532213207,0.0
义乌,临沂,0,义乌-临沂,821.0,248,2051,2299,0.39483580400446405,0.0
义乌,泉州,0,义乌-泉州,704.0,289,2392,2681,0.39482429872720254,0.0
义乌,内江,1,义乌-上海-内江,2211.0,32,259,291,0.13459103446039727,6.0873376056262896e-05
鹰潭,扬州,1,鹰潭-武汉-扬州,1149.0,3,25,28,0.006729959637395498,5.85723206039643e-06
鹰潭,南通,1,鹰潭-武汉-南通,1302.0,4,42,46,0.012528619377187964,9.622595527794135e-06
赣州,上海,0,赣州-上海,1044.0,10,775,785,0.1714369986706175,0.0
赣州,芜湖,1,赣州-上海-芜湖,1401.0,2,139,141,0.04132298137295611,2.9495347161282023e-05
赣州,义乌,1,赣州-上海-义乌,1333.0,2,92,94,0.026211531843992626,1.9663564774188016e-05
赣州,常德,1,赣州-广州-常德,1268.0,2,137,139,0.036869602325321126,2.9076973442682277e-05
赣州,大理州,1,赣州-成都-大理州,2685.0,2,157,159,0.08930500803800506,3.3260710628679724e-05
常德,海口,1,常德-武汉-海口,1888.0,10,185,195,0.07701423411984105,4.0791437563475134e-05
常德,乌鲁木齐,1,常德-武汉-乌鲁木齐,3727.0,3,41,44,0.03430413468286749,9.20422180919439e-06
衡阳,廊坊,1,衡阳-武汉-廊坊,1649.0,4,124,128,0.04415348876614269,2.677591799038368e-05
衡阳,烟台,1,衡阳-武汉-烟台,1781.0,6,188,194,0.07227698850413615,4.0582250704175266e-05
衡阳,喀什,1,衡阳-西安-喀什,4953.0,1,17,18,0.018649845254020834,3.765363467397705e-06
武汉,内江,1,武汉-成都-内江,1360.0,12,288,300,0.08534823859434798,6.275605778996175e-05
荆州,义乌,1,荆州-武汉-义乌,923.0,4,34,38,0.007337019903083728,7.949100653395156e-06
荆州,赣州,1,荆州-武汉-赣州,1008.0,6,64,70,0.014760224792199003,1.4643080150991076e-05
襄阳,西宁,2,襄阳-武汉-西安-西宁,1899.0,1,19,20,0.007944916916209157,8.3674743719949e-06
漯河,拉萨,1,漯河-西安-拉萨,3379.0,3,81,84,0.05937476139623861,1.757169618118929e-05
洛阳,拉萨,1,洛阳-西安-拉萨,3163.0,4,24,28,0.018526425007033907,5.85723206039643e-06
深圳,唐山,1,深圳-北京-唐山,2372.0,27,85,112,0.055573417789041325,2.342892824158572e-05
深圳,上海,0,深圳-上海,1433.0,209,679,888,0.26619111520652494,0.0
深圳,盐城,1,深圳-上海-盐城,1752.0,39,124,163,0.05973874653142039,3.4097458065879216e-05
深圳,芜湖,1,深圳-上海-芜湖,1790.0,29,92,121,0.045307781855759385,2.5311609975284572e-05
深圳,嘉兴,1,深圳-广州-嘉兴,1492.0,44,142,186,0.058051863698026215,3.8908755829776283e-05
深圳,台州,1,深圳-广州-台州,1438.0,54,174,228,0.0685848404374934,4.769460392037093e-05
深圳,鹰潭,1,深圳-武汉-鹰潭,1585.0,20,64,84,0.027851138447185026,1.757169618118929e-05
东莞,唐山,1,东莞-北京-唐山,2355.0,34,181,215,0.10591653653500795,4.4975174749472585e-05
东莞,泉州,1,东莞-广州-泉州,780.0,79,428,507,0.08272503537872758,0.00010605773766503536
湛江,廊坊,1,湛江-北京-廊坊,2522.0,2,54,56,0.029543878512639593,1.171446412079286e-05
湛江,淮安,1,湛江-上海-淮安,2270.0,2,38,40,0.018994166824428425,8.3674743719949e-06
湛江,扬州,1,湛江-上海-扬州,2140.0,2,55,57,0.025516613097398447,1.1923650980092732e-05
中山,喀什,1,中山-西安-喀什,5520.0,2,30,32,0.03695076682672948,6.69397949759592e-06
南宁,盐城,1,南宁-上海-盐城,2221.0,4,273,277,0.12869531201788967,5.794476002606468e-05
南宁,潍坊,1,南宁-广州-潍坊,2496.0,4,332,336,0.17543581467299388,7.028678472475716e-05
南宁,临沂,1,南宁-广州-临沂,2281.0,4,275,279,0.13312630807157955,5.836313374466443e-05
南宁,内江,1,南宁-成都-内江,1454.0,2,141,143,0.04349455015934809,2.991372087988177e-05
南宁,西宁,1,南宁-西安-西宁,2491.0,1,75,76,0.039602419455214664,1.589820130679031e-05
柳州,侯马,1,柳州-广州-侯马,2174.0,1,39,40,0.01819088928471691,8.3674743719949e-06
柳州,徐州,1,柳州-广州-徐州,2031.0,2,57,59,0.025066652163044423,1.2342024698692478e-05
柳州,南通,1,柳州-广州-南通,2019.0,1,37,38,0.016049234219204817,7.949100653395156e-06
柳州,芜湖,2,柳州-广州-上海-芜湖,2290.0,1,36,37,0.017724402588478197,1.5479827588190566e-05
柳州,安庆,2,柳州-广州-武汉-安庆,1834.0,1,36,37,0.014195001898370748,1.5479827588190566e-05
柳州,鹰潭,2,柳州-广州-武汉-鹰潭,1990.0,1,21,22,0.009158200700148418,9.20422180919439e-06
柳州,信阳,1,柳州-广州-信阳,1675.0,2,75,77,0.026979875178201055,1.6107388166090183e-05
海口,蚌埠,1,海口-广州-蚌埠,1946.0,2,25,27,0.0109910959613339,5.6480452010965574e-06
海口,济宁,2,海口-广州-北京-济宁,3293.0,1,14,15,0.010332784915117202,6.275605778996175e-06
海口,湖州,2,海口-广州-上海-湖州,2172.0,1,12,13,0.0059066001591912,5.438858341796685e-06
海口,泉州,1,海口-广州-泉州,1306.0,3,33,36,0.009835129376842805,7.53072693479541e-06
海口,信阳,1,海口-广州-信阳,1764.0,2,33,35,0.012915196693174128,7.321540075495538e-06
海口,南充,1,海口-广州-南充,2091.0,2,30,32,0.013997111129473069,6.69397949759592e-06
海口,内江,2,海口-广州-成都-内江,2364.0,1,6,7,0.0034616241476942903,2.928616030198215e-06
海口,宝鸡,2,海口-广州-西安-宝鸡,2411.0,1,6,7,0.0035304466244039483,2.928616030198215e-06
海口,西宁,2,海口-广州-西安-西宁,3080.0,1,5,6,0.0038657731598616438,2.51024231159847e-06
成都,鹰潭,1,成都-武汉-鹰潭,1660.0,8,214,222,0.07708954138918901,4.6439482764571693e-05
南充,湖州,2,南充-成都-上海-湖州,2344.0,3,32,35,0.01716168993696154,1.4643080150991076e-05
南充,宝鸡,2,南充-成都-西安-宝鸡,1212.0,2,33,35,0.008873706571500592,1.4643080150991076e-05
内江,南京,2,内江-成都-上海-南京,2455.0,2,77,79,0.040570745426913774,3.3051523769379857e-05
内江,合肥,2,内江-成都-武汉-合肥,1731.0,2,87,89,0.03222711835687906,3.723526095537731e-05
内江,临沂,2,内江-成都-上海-临沂,2743.0,1,30,31,0.017787786206846058,1.2969585276592094e-05
内江,义乌,2,内江-成都-上海-义乌,2445.0,1,18,19,0.009717775548775577,7.949100653395156e-06
内江,长沙,1,内江-成都-长沙,1386.0,4,157,161,0.04667921090532935,3.3679084347279473e-05
内江,常德,2,内江-成都-武汉-常德,1746.0,1,36,37,0.013513889484490364,1.5479827588190566e-05
内江,昆明,1,内江-成都-昆明,1041.0,3,130,133,0.028962548230645247,2.7821852286883043e-05
内江,大理州,1,内江-成都-大理州,1203.0,1,28,29,0.007297901960394652,6.066418919696302e-06
内江,宝鸡,2,内江-成都-西安-宝鸡,1174.0,1,9,10,0.0024558537281805033,4.18373718599745e-06
内江,银川,2,内江-成都-西安-银川,1702.0,1,32,33,0.01174918913943664,1.3806332713791584e-05
内江,阿克苏,2,内江-成都-西安-阿克苏,4314.0,1,3,4,0.0036097284440786,1.67349487439898e-06
昆明,唐山,1,昆明-北京-唐山,2796.0,5,112,117,0.0684317156564859,2.4474862538085084e-05
昆明,连云港,1,昆明-上海-连云港,2827.0,3,55,58,0.034299532571962894,1.2132837839392605e-05
大理州,淮安,2,大理州-成都-上海-淮安,3384.0,1,11,12,0.008494659982449223,5.02048462319694e-06
大理州,芜湖,2,大理州-成都-上海-芜湖,3332.0,1,30,31,0.02160732907080243,1.2969585276592094e-05
大理州,湖州,2,大理州-成都-上海-湖州,3125.0,1,24,25,0.01634272338280254,1.0459342964993625e-05
大理州,温州,2,大理州-成都-上海-温州,3433.0,2,57,59,0.042370170790611277,2.4684049397384955e-05
大理州,鹰潭,2,大理州-成都-武汉-鹰潭,2673.0,1,16,17,0.009505660073445506,7.112353216195665e-06
大理州,兰州,1,大理州-成都-兰州,2144.0,2,58,60,0.026909797580335598,1.255121155799235e-05
大理州,乌鲁木齐,2,大理州-成都-西安-乌鲁木齐,4421.0,2,42,44,0.0406918646184484,1.840844361838878e-05
大理州,喀什,2,大理州-成都-西安-喀什,5606.0,1,2,3,0.0035181045997052557,1.255121155799235e-06
宝鸡,唐山,1,宝鸡-北京-唐山,1470.0,1,68,69,0.021217823138786066,1.4433893291691203e-05
宝鸡,廊坊,1,宝鸡-北京-廊坊,1320.0,1,61,62,0.017119852565101564,1.2969585276592094e-05
宝鸡,长春,1,宝鸡-西安-长春,2234.0,2,240,242,0.11309227336957146,5.0623219950569144e-05
宝鸡,济宁,1,宝鸡-西安-济宁,967.0,1,71,72,0.014564425891894323,1.506145386959082e-05
宝鸡,常德,2,宝鸡-西安-武汉-常德,1323.0,1,59,60,0.01660525289122388,2.51024231159847e-05
宝鸡,漯河,2,宝鸡-西安-武汉-漯河,1310.0,1,140,141,0.03863890478127945,5.8990694322564046e-05
宝鸡,广州,0,宝鸡-广州,1821.0,7,1394,1401,0.53368190836988,0.0
宝鸡,湛江,1,宝鸡-西安-湛江,2163.0,1,160,161,0.0728478594431655,3.3679084347279473e-05
宝鸡,昆明,2,宝鸡-西安-成都-昆明,1818.0,2,235,237,0.09013150531909886,9.915457130813957e-05
宝鸡,乌鲁木齐,1,宝鸡-西安-乌鲁木齐,2792.0,1,97,98,0.05723687169419391,2.0500312211387504e-05
宝鸡,喀什,1,宝鸡-西安-喀什,3977.0,1,3,4,0.003327744557742372,8.3674743719949e-07
兰州,唐山,2,兰州-西安-北京-唐山,1929.0,1,32,33,0.013316207902451983,1.3806332713791584e-05
兰州,长春,1,兰州-西安-长春,2680.0,4,114,118,0.06615325238499167,2.4684049397384955e-05
兰州,常州,1,兰州-西安-常州,1852.0,3,81,84,0.03254278132756257,1.757169618118929e-05
兰州,苏州,2,兰州-西安-上海-苏州,2124.0,5,158,163,0.07242300093192745,6.819491613175843e-05
兰州,杭州,1,兰州-西安-杭州,1958.0,7,224,231,0.09461479808761374,4.832216449827055e-05
兰州,嘉兴,2,兰州-西安-上海-嘉兴,2122.0,2,52,54,0.02397030383345379,2.259218080438623e-05
兰州,福州,2,兰州-西安-上海-福州,2796.0,6,162,168,0.09826092504521051,7.028678472475716e-05
兰州,荆州,2,兰州-西安-武汉-荆州,1600.0,1,15,16,0.005355183598076736,6.69397949759592e-06
兰州,洛阳,1,兰州-西安-洛阳,1004.0,2,51,53,0.011131251157064816,1.1086903542893242e-05
兰州,海口,2,兰州-西安-广州-海口,2865.0,3,71,74,0.04434970604016597,3.095965517638113e-05
兰州,昆明,2,兰州-西安-成都-昆明,2264.0,5,153,158,0.07482864981387599,6.610304753875971e-05
银川,侯马,1,银川-西安-侯马,1017.0,3,28,31,0.006595034113147081,6.484792638296047e-06
银川,蚌埠,1,银川-西安-蚌埠,1619.0,2,21,23,0.007789491079749352,4.811297763897068e-06
银川,青岛,2,银川-西安-北京-青岛,2467.0,3,41,44,0.02270681520328256,1.840844361838878e-05
银川,临沂,1,银川-西安-临沂,1663.0,1,13,14,0.004870288458219632,2.928616030198215e-06
银川,杭州,1,银川-西安-杭州,2022.0,5,79,84,0.03552996967836475,1.757169618118929e-05
银川,宁波,2,银川-西安-上海-宁波,2314.0,3,31,34,0.016457985342276767,1.422470643239133e-05
银川,衡阳,1,银川-西安-衡阳,1860.0,2,21,23,0.008949013840848546,4.811297763897068e-06
银川,南宁,2,银川-西安-广州-南宁,2902.0,4,39,43,0.02610359142459389,1.7990069899789037e-05
银川,南充,1,银川-西安-南充,1313.0,2,22,24,0.0065918963102575825,5.02048462319694e-06
银川,昆明,2,银川-西安-成都-昆明,2328.0,4,46,50,0.024349350422505158,2.091868592998725e-05
银川,兰州,1,银川-西安-兰州,1324.0,9,192,201,0.05566964374431927,4.2046558719274375e-05
银川,乌鲁木齐,1,银川-西安-乌鲁木齐,3302.0,6,147,153,0.10568245643945139,3.200558947288049e-05
西宁,太原,1,西宁-西安-太原,1458.0,2,52,54,0.01646969980639756,1.1296090402193115e-05
西宁,盐城,2,西宁-西安-上海-盐城,2557.0,1,7,8,0.0042791263938381915,3.34698974879796e-06
西宁,济宁,1,西宁-西安-济宁,1633.0,1,15,16,0.005465634259787069,3.34698974879796e-06
西宁,汕头,2,西宁-西安-广州-汕头,2920.0,1,10,11,0.006719081920711904,4.602110904597195e-06
西宁,深圳,1,西宁-西安-深圳,2602.0,2,42,44,0.023949385147523802,9.20422180919439e-06
乌鲁木齐,包头,2,乌鲁木齐-西安-北京-包头,4359.0,1,17,18,0.016413219354386596,7.53072693479541e-06
乌鲁木齐,盐城,2,乌鲁木齐-西安-上海-盐城,4281.0,1,22,23,0.020597165727243346,9.622595527794135e-06
乌鲁木齐,青岛,2,乌鲁木齐-西安-北京-青岛,4347.0,3,132,135,0.12276026244583368,5.648045201096558e-05
乌鲁木齐,嘉兴,2,乌鲁木齐-西安-上海-嘉兴,4066.0,2,73,75,0.06379153274349612,3.1378028894980874e-05
乌鲁木齐,重庆,1,乌鲁木齐-西安-重庆,3289.0,5,277,282,0.19402039362691315,5.8990694322564046e-05
乌鲁木齐,信阳,2,乌鲁木齐-西安-武汉-信阳,3533.0,2,129,131,0.0968164897817449,5.4806957136566595e-05
乌鲁木齐,广州,1,乌鲁木齐-西安-广州,4220.0,10,585,595,0.5252472850160499,0.00012446618128342414
乌鲁木齐,贵阳,1,乌鲁木齐-西安-贵阳,3673.0,2,110,112,0.08605445343134435,2.342892824158572e-05
乌鲁木齐,海口,2,乌鲁木齐-西安-广州-海口,4809.0,1,50,51,0.05130495992502743,2.1337059648586996e-05
乌鲁木齐,大理州,2,乌鲁木齐-西安-成都-大理州,4370.0,1,26,27,0.024681957528791956,1.1296090402193115e-05
阿克苏,保定,1,阿克苏-西安-保定,4268.0,1,5,6,0.005356857092951135,1.255121155799235e-06
阿克苏,无锡,1,阿克苏-西安-无锡,4590.0,1,10,11,0.010561844526050563,2.3010554522985974e-06
阿克苏,苏州,2,阿克苏-西安-上海-苏州,4819.0,1,20,21,0.021169500974287797,8.785848090594645e-06
阿克苏,淮安,2,阿克苏-西安-上海-淮安,5122.0,1,2,3,0.003214365280001841,1.255121155799235e-06
阿克苏,嘉兴,2,阿克苏-西安-上海-嘉兴,4817.0,1,9,10,0.010076531012474858,4.18373718599745e-06
阿克苏,赣州,2,阿克苏-西安-广州-赣州,5400.0,1,6,7,0.00790726328153518,2.928616030198215e-06
阿克苏,昆明,2,阿克苏-西安-成都-昆明,4959.0,1,20,21,0.021784510340629424,8.785848090594645e-06
阿克苏,西安,0,阿克苏-西安,3327.0,1,90,91,0.0633327859610515,0.0
阿克苏,银川,1,阿克苏-西安-银川,4033.0,1,11,12,0.010123807242676629,2.51024231159847e-06
喀什,包头,2,喀什-西安-北京-包头,5573.0,1,1,2,0.002331596733756379,8.3674743719949e-07
喀什,唐山,2,喀什-西安-北京-唐山,5087.0,1,1,2,0.002128267106516903,8.3674743719949e-07
喀什,长春,1,喀什-西安-长春,5838.0,1,10,11,0.013433561730519213,2.3010554522985974e-06
喀什,苏州,2,喀什-西安-上海-苏州,5282.0,1,5,6,0.006629549944931559,2.51024231159847e-06
喀什,蚌埠,1,喀什-西安-蚌埠,4713.0,1,5,6,0.005915386007281795,1.255121155799235e-06
喀什,济南,2,喀什-西安-北京-济南,5300.0,1,14,15,0.016630355314339863,6.275605778996175e-06
喀什,湖州,2,喀什-西安-上海-湖州,5326.0,1,1,2,0.002228258425262242,8.3674743719949e-07
喀什,金华,1,喀什-西安-金华,5246.0,1,2,3,0.0032921827916613934,6.275605778996175e-07
喀什,信阳,2,喀什-西安-武汉-信阳,4747.0,1,6,7,0.006951070147675463,2.928616030198215e-06
喀什,西安,0,喀什-西安,3790.0,1,33,34,0.026955818689381572,0.0
喀什,拉萨,1,喀什-西安-拉萨,6581.0,1,2,3,0.004129976163157383,6.275605778996175e-07
拉萨,保定,1,拉萨-西安-保定,3732.0,1,3,4,0.003122741435628497,8.3674743719949e-07
拉萨,长春,1,拉萨-西安-长春,4839.0,1,11,12,0.012147062545824996,2.51024231159847e-06
拉萨,扬州,2,拉萨-西安-上海-扬州,4456.0,1,2,3,0.0027964099351206954,1.255121155799235e-06
拉萨,芜湖,2,拉萨-西安-上海-芜湖,4534.0,1,2,3,0.002845359660196866,1.255121155799235e-06
拉萨,台州,2,拉萨-西安-上海-台州,4559.0,1,3,4,0.003814731566192475,1.67349487439898e-06
拉萨,义乌,2,拉萨-西安-上海-义乌,4466.0,1,2,3,0.002802685540899692,1.255121155799235e-06
拉萨,赣州,2,拉萨-西安-广州-赣州,4864.0,1,1,2,0.00203496976726916,8.3674743719949e-07
拉萨,泉州,1,拉萨-西安-泉州,4498.0,1,4,5,0.004704612465654133,1.0459342964993625e-06
拉萨,东莞,2,拉萨-西安-广州-东莞,4500.0,1,7,8,0.00753072693479541,3.34698974879796e-06
拉萨,中山,2,拉萨-西安-广州-中山,4521.0,1,6,7,0.006620136536263065,2.928616030198215e-06
拉萨,兰州,1,拉萨-西安-兰州,3419.0,1,37,38,0.027177975133958036,7.949100653395156e-06
保定,北京,0,保定-北京,168.0,223,1986,2209,0.07763175372849428,0.0
无锡,苏州,0,无锡-苏州,60.0,220,1737,1957,0.02456272101899103,0.0
常州,徐州,1,常州-上海-徐州,780.0,167,1617,1784,0.29108769845295857,0.00037318935699097254
苏州,淮安,1,苏州-上海-淮安,508.0,38,242,280,0.029754738866813863,5.85723206039643e-05
徐州,连云港,1,徐州-上海-连云港,1094.0,52,838,890,0.20367687742591387,0.00018617630477688654
南通,徐州,1,南通-上海-徐州,739.0,79,1734,1813,0.28027001839798427,0.00037925577591066883
杭州,湖州,1,杭州-上海-湖州,327.0,201,438,639,0.04371022181128626,0.00013367040309261851
湖州,杭州,1,湖州-上海-杭州,333.0,160,418,578,0.04026303155688366,0.00012091000467532631
嘉兴,杭州,1,嘉兴-上海-杭州,287.0,319,989,1308,0.07852791023373494,0.00027361641196423325
嘉兴,台州,1,嘉兴-上海-台州,490.0,82,237,319,0.03269799797716307,6.673060811665933e-05
宁波,嘉兴,1,宁波-上海-嘉兴,330.0,98,742,840,0.05798659739792466,0.0001757169618118929
宁波,台州,1,宁波-上海-台州,608.0,99,778,877,0.11154178036844081,0.0001834568756059882
金华,温州,0,金华-温州,214.0,420,3000,3420,0.1530996785843907,0.0
成都,南充,0,成都-南充,231.0,165,4567,4732,0.22866048240581624,0.0
石家庄,沈阳,0,石家庄-沈阳,987.0,297,3517,3814,0.7874667785119074,0.0
石家庄,徐州,1,石家庄-北京-徐州,1010.0,103,1178,1281,0.27064805043076806,0.00026796836676313667
石家庄,成都,0,石家庄-成都,1574.0,300,3555,3855,1.2692977492539874,0.0
石家庄,宁波,1,石家庄-北京-宁波,1718.0,81,978,1059,0.38058662270953464,0.00022152888399856497
天津,郑州,1,天津-北京-郑州,813.0,47,1708,1755,0.29847094865194757,0.00036712293807127626
廊坊,广州,1,廊坊-北京-广州,2173.0,73,639,712,0.32364888822413956,0.00014894104382150923
廊坊,常州,1,廊坊-北京-常州,1138.0,12,103,115,0.027376284276574313,2.4056488819485338e-05
廊坊,洛阳,1,廊坊-北京-洛阳,849.0,15,138,153,0.02717274546247554,3.200558947288049e-05
廊坊,信阳,1,廊坊-北京-信阳,1026.0,21,170,191,0.04099351206955881,3.995469012627565e-05
廊坊,贵阳,1,廊坊-北京-贵阳,2123.0,47,404,451,0.20029076973442683,9.43432735442425e-05
保定,乌鲁木齐,1,保定-北京-乌鲁木齐,3012.0,99,832,931,0.5865959336166421,0.0001947529660081813
保定,呼和浩特,1,保定-北京-呼和浩特,675.0,34,268,302,0.04264274126827901,6.31744315085615e-05
沈阳,呼和浩特,1,沈阳-北京-呼和浩特,1193.0,106,863,969,0.2418235655272607,0.00020270206666157646
长春,哈尔滨,0,长春-哈尔滨,276.0,103,2929,3032,0.1750542578416309,0.0
长春,济南,1,长春-沈阳-济南,1302.0,39,1015,1054,0.28706880051208944,0.0002204829497020656
哈尔滨,沈阳,0,哈尔滨-沈阳,608.0,99,3228,3327,0.4231465259815309,0.0
南京,福州,1,南京-上海-福州,1076.0,150,1805,1955,0.4400412934860258,0.00040896030993125074
南京,武汉,0,南京-武汉,535.0,244,3002,3246,0.3632759917287516,0.0
南京,漯河,1,南京-上海-漯河,1110.0,78,824,902,0.20944206726821835,0.000188686547088485
南京,湛江,1,南京-上海-湛江,2155.0,44,476,520,0.23441479453143713,0.0001087771668359337
