start_trans_hub,end_trans_hub,zb_num,big_num
南京,南宁,130,1572
南京,成都,286,3508
扬州,厦门,31,320
扬州,广州,117,1279
常州,信阳,101,986
常州,漯河,102,974
无锡,厦门,45,341
无锡,天津,98,772
无锡,长春,101,760
无锡,柳州,27,201
常州,沈阳,249,2502
苏州,厦门,78,613
苏州,南充,54,392
苏州,昆明,105,846
苏州,西安,192,1512
苏州,安庆,47,368
徐州,合肥,172,3292
徐州,济南,308,5557
徐州,杭州,177,3397
徐州,郑州,264,4939
徐州,宁波,105,1950
连云港,长沙,61,432
连云港,西安,84,582
淮安,郑州,31,295
徐州,太原,139,2581
盐城,南昌,48,256
盐城,芜湖,22,109
扬州,长春,49,488
扬州,福州,44,465
扬州,襄阳,16,141
扬州,湛江,15,165
扬州,成都,97,1036
南通,呼和浩特,45,991
南通,哈尔滨,50,1090
南通,北京,51,1156
南通,福州,60,1342
南通,汕头,33,678
南通,湛江,26,558
南通,南充,19,410
合肥,沈阳,303,3201
合肥,南京,178,1938
合肥,徐州,139,1445
合肥,安庆,116,1147
合肥,金华,87,865
安庆,哈尔滨,137,1342
安庆,太原,111,1138
蚌埠,郑州,210,2217
蚌埠,南京,99,985
蚌埠,徐州,93,914
蚌埠,呼和浩特,88,920
蚌埠,长春,175,1916
芜湖,锦州,20,225
芜湖,石家庄,66,774
芜湖,西安,109,1340
安庆,大理州,29,271
潍坊,广州,51,819
潍坊,石家庄,31,427
潍坊,贵阳,27,404
潍坊,西安,48,726
青岛,济南,90,1239
济宁,广州,52,1147
济南,沈阳,330,3827
临沂,锦州,11,129
临沂,天津,38,469
临沂,杭州,26,296
天津,锦州,17,540
杭州,石家庄,450,1052
杭州,合肥,436,1014
杭州,信阳,283,652
杭州,阿克苏,63,158
湖州,合肥,142,383
湖州,中山,121,320
湖州,柳州,79,207
湖州,成都,298,814
湖州,西安,345,933
湖州,兰州,129,353
嘉兴,长春,101,299
嘉兴,哈尔滨,121,348
嘉兴,南京,121,377
嘉兴,芜湖,40,115
嘉兴,长沙,175,548
嘉兴,洛阳,55,160
嘉兴,南充,44,124
嘉兴,呼和浩特,55,157
嘉兴,昆明,98,300
宁波,太原,135,1087
宁波,汕头,109,874
宁波,湛江,65,522
宁波,西安,253,2038
宁波,兰州,97,759
台州,沈阳,290,1007
台州,蚌埠,164,596
台州,芜湖,94,328
台州,洛阳,113,397
台州,南宁,250,922
台州,大理州,67,235
金华,南京,467,3638
金华,长沙,601,4569
金华,武汉,673,5051
温州,呼和浩特,76,281
温州,武汉,304,1191
温州,郑州,264,1082
温州,汕头,131,545
温州,贵阳,214,836
温州,蚌埠,110,440
温州,长春,143,545
温州,海口,78,315
南昌,信阳,104,1051
南昌,中山,130,1506
南昌,成都,278,3469
南昌,杭州,154,2294
福州,天津,80,975
福州,合肥,67,873
泉州,杭州,53,1651
泉州,锦州,12,353
泉州,侯马,23,631
泉州,南昌,58,1826
重庆,银川,30,1000
重庆,锦州,17,690
重庆,太原,37,1225
重庆,石家庄,33,1201
重庆,长春,53,1901
重庆,蚌埠,16,603
重庆,郑州,50,1754
重庆,汕头,23,807
重庆,贵阳,76,2801
长沙,哈尔滨,158,2440
长沙,锦州,50,707
长沙,沈阳,160,2594
长沙,杭州,184,2803
长沙,金华,81,1211
长沙,厦门,117,1867
长沙,广州,677,11299
长沙,中山,178,2743
长沙,湛江,88,1533
长沙,昆明,196,3440
长沙,兰州,126,2009
武汉,石家庄,162,3329
武汉,中山,143,2766
武汉,济南,223,4762
武汉,厦门,119,2520
武汉,洛阳,75,1505
武汉,汕头,101,2036
武汉,南宁,178,3727
洛阳,侯马,63,619
洛阳,漯河,67,581
洛阳,太原,100,1042
洛阳,青岛,76,744
洛阳,襄阳,26,246
洛阳,柳州,45,428
洛阳,兰州,72,675
漯河,贵阳,46,1155
漯河,哈尔滨,52,1469
郑州,南京,135,2454
郑州,常州,83,1465
郑州,南充,94,1555
郑州,乌鲁木齐,66,1277
广州,南宁,395,4148
广州,贵阳,232,2262
广州,天津,153,1502
汕头,徐州,24,159
湛江,漯河,10,170
中山,石家庄,56,637
中山,湛江,55,667
海口,广州,20,289
成都,石家庄,57,1329
成都,济南,92,2083
西安,广州,303,12508
石家庄,廊坊,63,715
石家庄,潍坊,71,836
石家庄,温州,70,804
石家庄,湖州,25,291
天津,保定,20,630
天津,常州,15,440
天津,苏州,24,897
天津,济宁,16,630
天津,福州,21,693
天津,长沙,27,937
天津,海口,12,341
唐山,长春,13,162
唐山,南京,6,68
唐山,徐州,5,64
唐山,贵阳,6,71
唐山,成都,12,159
北京,常州,18,353
北京,南昌,38,785
廊坊,南通,9,81
廊坊,临沂,11,91
廊坊,深圳,25,236
廊坊,湖州,5,35
廊坊,台州,7,59
廊坊,赣州,6,54
保定,苏州,43,350
保定,盐城,13,115
保定,包头,10,67
北京,侯马,32,650
北京,北京,15,533
沈阳,武汉,79,595
沈阳,宁波,44,338
沈阳,南昌,50,354
沈阳,长沙,59,448
沈阳,衡阳,18,139
沈阳,中山,37,259
沈阳,南宁,45,349
沈阳,大理州,14,100
长春,侯马,12,274
长春,福州,11,273
长春,武汉,17,402
长春,汕头,8,200
长春,中山,12,235
哈尔滨,唐山,17,487
哈尔滨,锦州,16,456
哈尔滨,宁波,16,439
哈尔滨,南昌,14,442
哈尔滨,长沙,23,663
哈尔滨,武汉,26,810
哈尔滨,南宁,17,459
南京,赣州,35,393
南京,大理州,27,303
南京,宝鸡,13,137
扬州,保定,19,206
扬州,临沂,15,169
扬州,湖州,12,127
扬州,兰州,48,506
淮安,北京,39,435
淮安,济南,29,301
淮安,重庆,19,177
淮安,成都,27,284
常州,保定,60,608
无锡,廊坊,15,120
无锡,荆州,11,79
苏州,台州,57,469
苏州,廊坊,24,183
苏州,赣州,30,236
苏州,喀什,8,51
徐州,保定,70,1298
徐州,常德,54,946
连云港,大连,24,174
连云港,潍坊,22,160
连云港,义乌,7,48
连云港,赣州,14,89
连云港,常德,14,88
连云港,乌鲁木齐,9,58
淮安,长春,14,138
淮安,拉萨,8,74
淮安,侯马,8,73
淮安,保定,8,64
淮安,湖州,10,86
淮安,嘉兴,15,172
淮安,济宁,7,59
淮安,临沂,6,64
淮安,襄阳,7,59
徐州,宝鸡,19,344
盐城,上海,205,1287
盐城,湖州,16,76
盐城,重庆,36,207
扬州,鹰潭,9,84
扬州,宝鸡,5,53
南通,唐山,13,277
南通,大连,14,304
南通,鹰潭,9,204
南通,重庆,45,998
南通,内江,4,71
合肥,唐山,63,687
合肥,无锡,85,903
合肥,嘉兴,64,683
合肥,义乌,27,278
合肥,大理州,33,355
合肥,银川,94,1024
安庆,唐山,35,333
安庆,大连,39,391
安庆,上海,209,2366
安庆,淮安,18,196
安庆,泉州,58,589
安庆,衡阳,48,493
蚌埠,烟台,47,500
蚌埠,济宁,49,484
蚌埠,赣州,43,422
蚌埠,衡阳,66,689
蚌埠,襄阳,40,426
蚌埠,深圳,127,1358
蚌埠,连云港,25,252
蚌埠,扬州,25,244
蚌埠,蚌埠,55,484
芜湖,杭州,56,673
芜湖,衡阳,31,343
芜湖,安庆,32,385
安庆,西宁,6,56
济南,包头,56,630
济南,唐山,72,807
济南,宁波,90,1034
济南,长沙,192,2197
济南,柳州,39,444
济南,嘉兴,46,535
潍坊,太原,24,373
潍坊,北京,82,1398
潍坊,武汉,31,497
潍坊,赣州,6,75
潍坊,衡阳,7,108
青岛,烟台,22,322
青岛,郑州,44,618
青岛,温州,16,234
青岛,漯河,19,233
济宁,哈尔滨,39,839
济宁,无锡,10,188
济宁,宁波,13,265
济宁,郑州,34,748
临沂,呼和浩特,28,306
临沂,合肥,21,237
临沂,济南,56,696
临沂,宁波,15,172
临沂,温州,12,138
临沂,洛阳,15,157
临沂,深圳,23,280
济宁,烟台,11,220
临沂,包头,7,82
临沂,唐山,10,122
临沂,潍坊,13,153
临沂,南充,15,154
杭州,唐山,119,278
杭州,盐城,131,308
杭州,宝鸡,44,101
湖州,包头,14,36
湖州,太原,147,398
湖州,上海,191,531
湖州,无锡,56,151
湖州,金华,88,214
湖州,赣州,51,138
湖州,襄阳,38,100
湖州,宝鸡,22,57
嘉兴,扬州,30,92
嘉兴,深圳,106,345
嘉兴,包头,14,43
宁波,苏州,146,1259
宁波,南通,58,471
宁波,烟台,55,443
金华,唐山,134,1012
温州,上海,409,1802
温州,南通,72,300
温州,泉州,121,517
温州,深圳,197,868
南昌,南京,112,1457
南昌,宁波,90,1268
南昌,福州,150,2003
南昌,长沙,218,2841
南昌,温州,76,1058
南昌,南通,45,580
南昌,芜湖,42,550
南昌,嘉兴,49,691
鹰潭,青岛,17,148
鹰潭,南充,12,98
鹰潭,徐州,11,96
鹰潭,烟台,7,55
鹰潭,阿克苏,4,29
福州,哈尔滨,94,1137
福州,青岛,55,761
福州,侯马,41,415
福州,安庆,23,290
福州,荆州,11,141
厦门,呼和浩特,18,516
厦门,南京,36,1169
厦门,乌鲁木齐,28,966
泉州,上海,82,2823
泉州,重庆,44,1454
泉州,洛阳,20,584
泉州,保定,16,418
泉州,安庆,13,380
泉州,大理州,9,278
厦门,金华,25,661
厦门,漯河,17,444
厦门,东莞,49,1600
厦门,侯马,17,419
重庆,泉州,20,747
重庆,廊坊,7,259
重庆,安庆,12,427
重庆,嘉兴,13,512
重庆,常德,14,556
重庆,阿克苏,4,161
长沙,保定,60,946
长沙,大连,37,566
长沙,重庆,175,2933
长沙,拉萨,18,243
长沙,内江,16,251
常德,宁波,12,224
常德,柳州,7,122
常德,昆明,11,206
衡阳,长春,24,653
衡阳,重庆,31,876
衡阳,乌鲁木齐,11,361
衡阳,赣州,12,308
衡阳,洛阳,12,312
衡阳,无锡,11,276
衡阳,东莞,37,1102
武汉,宁波,94,2005
武汉,金华,64,1317
武汉,长春,124,2399
武汉,烟台,45,925
武汉,湖州,27,560
武汉,台州,45,982
荆州,沈阳,21,192
荆州,苏州,19,178
荆州,合肥,19,157
荆州,武汉,39,367
武汉,拉萨,21,402
襄阳,侯马,13,269
襄阳,沈阳,34,728
襄阳,徐州,12,210
襄阳,安庆,7,119
襄阳,宁波,15,298
襄阳,金华,11,209
襄阳,郑州,27,553
襄阳,东莞,18,384
郑州,深圳,171,3244
郑州,赣州,60,1041
洛阳,廊坊,28,257
洛阳,上海,159,1795
洛阳,嘉兴,30,331
漯河,大连,14,314
漯河,上海,54,1526
漯河,临沂,15,350
漯河,南通,11,266
漯河,汕头,20,461
信阳,西安,73,966
郑州,西宁,18,312
广州,深圳,412,4943
广州,南充,85,821
广州,喀什,23,205
广州,拉萨,85,802
广州,嘉兴,46,457
广州,包头,28,278
汕头,南通,9,70
汕头,泉州,31,273
汕头,荆州,7,49
湛江,南充,9,180
湛江,蚌埠,5,137
中山,贵阳,61,749
中山,南京,37,507
中山,蚌埠,19,225
中山,宁波,29,401
贵阳,沈阳,12,290
贵阳,苏州,12,268
贵阳,厦门,9,177
贵阳,衡阳,7,156
贵阳,贵阳,323,10488
贵阳,西安,14,384
海口,哈尔滨,8,128
海口,青岛,4,40
海口,杭州,6,80
海口,宁波,4,34
海口,西安,6,81
成都,沈阳,79,1907
成都,苏州,49,1275
成都,湖州,10,250
成都,嘉兴,19,468
成都,台州,18,456
成都,温州,29,754
成都,汕头,30,683
昆明,南昌,26,513
昆明,武汉,34,717
昆明,汕头,16,322
昆明,南通,7,139
昆明,烟台,7,145
西安,南京,58,2321
西安,合肥,49,1892
西安,宁波,50,1973
西安,中山,79,3153
西安,南宁,79,3076
西安,成都,159,6398
锦州,沈阳,32,692
芜湖,常州,22,261
信阳,芜湖,11,132
南宁,广州,99,7619
南充,武汉,19,245
南充,汕头,10,140
呼和浩特,唐山,5,100
呼和浩特,长沙,8,197
呼和浩特,昆明,6,148
呼和浩特,青岛,7,213
呼和浩特,中山,4,96
呼和浩特,南宁,5,142
锦州,郑州,4,98
太原,石家庄,20,947
天津,连云港,6,179
天津,扬州,6,200
天津,义乌,4,98
天津,乌鲁木齐,20,868
天津,拉萨,4,119
沈阳,常德,13,94
长春,芜湖,5,95
哈尔滨,泉州,8,259
蚌埠,阿克苏,5,46
济南,盐城,32,403
济南,宝鸡,23,266
济南,拉萨,15,169
青岛,盐城,7,114
青岛,台州,9,136
鹰潭,安庆,6,50
福州,扬州,15,205
福州,阿克苏,7,97
衡阳,襄阳,8,210
襄阳,烟台,6,96
襄阳,临沂,6,90
襄阳,银川,5,83
漯河,芜湖,9,230
信阳,盐城,8,112
漯河,义乌,5,123
广州,义乌,22,221
汕头,内江,4,30
中山,安庆,10,138
中山,内江,5,50
中山,宝鸡,5,58
南宁,太原,11,861
南宁,天津,15,1123
南宁,信阳,12,773
南宁,东莞,27,2127
南宁,湛江,13,919
南宁,大理州,7,425
柳州,长春,3,84
柳州,上海,6,220
柳州,福州,4,172
贵阳,大连,6,90
贵阳,烟台,4,66
南充,沈阳,11,247
南充,杭州,13,165
南充,常州,6,68
南充,宁波,7,97
大理州,北京,10,389
大理州,长春,6,221
大理州,天津,8,260
大理州,福州,4,140
大理州,广州,10,450
大理州,深圳,5,216
大理州,东莞,4,131
大理州,成都,10,453
大理州,昆明,26,1126
西安,鹰潭,12,461
义乌,上海,1221,10102
义乌,台州,233,1913
呼和浩特,漯河,4,119
呼和浩特,信阳,4,118
太原,青岛,14,673
太原,杭州,7,425
侯马,侯马,4,277
廊坊,西宁,9,77
北京,汕头,12,261
大连,锦州,5,58
大连,济南,14,143
大连,郑州,11,127
大连,信阳,4,39
上海,锦州,32,488
上海,长春,90,1349
上海,安庆,29,429
上海,南昌,112,1699
上海,洛阳,48,712
烟台,呼和浩特,8,194
烟台,南京,10,256
烟台,厦门,6,138
烟台,洛阳,6,128
青岛,柳州,5,53
济宁,芜湖,7,121
义乌,石家庄,575,4743
义乌,天津,542,4469
义乌,南京,493,4069
义乌,贵阳,443,3629
赣州,天津,8,609
赣州,武汉,11,798
赣州,郑州,14,940
常德,信阳,6,81
常德,汕头,7,120
衡阳,安庆,8,215
深圳,锦州,26,83
深圳,天津,83,267
深圳,常州,69,221
深圳,合肥,74,235
深圳,青岛,58,182
深圳,杭州,151,488
深圳,宁波,87,280
深圳,福州,165,530
深圳,厦门,113,361
深圳,漯河,54,171
深圳,西安,157,498
深圳,拉萨,53,168
东莞,呼和浩特,58,306
东莞,天津,127,678
东莞,洛阳,55,292
东莞,贵阳,154,806
东莞,海口,75,406
东莞,南充,56,296
南宁,锦州,3,196
南宁,常州,6,505
兰州,中山,7,155
兰州,西安,51,1215
银川,西安,17,282
乌鲁木齐,漯河,4,141
乌鲁木齐,西安,12,593
呼和浩特,无锡,3,64
呼和浩特,盐城,1,29
呼和浩特,南通,2,44
呼和浩特,泉州,2,52
呼和浩特,荆州,1,22
呼和浩特,洛阳,3,96
呼和浩特,西宁,1,27
呼和浩特,乌鲁木齐,4,119
呼和浩特,阿克苏,1,22
包头,唐山,1,6
包头,北京,3,73
包头,连云港,1,5
包头,蚌埠,1,4
包头,芜湖,1,3
包头,鹰潭,1,1
包头,厦门,1,5
包头,东莞,1,7
包头,宝鸡,1,2
太原,廊坊,4,212
太原,常州,3,143
太原,盐城,2,67
太原,蚌埠,4,198
太原,台州,2,118
太原,义乌,1,60
太原,东莞,5,297
太原,宝鸡,2,76
侯马,沈阳,3,282
侯马,南京,2,150
侯马,盐城,1,39
侯马,济宁,1,71
侯马,湖州,1,40
侯马,重庆,3,217
侯马,长沙,4,306
侯马,大理州,1,32
侯马,银川,1,85
侯马,乌鲁木齐,1,54
唐山,连云港,2,20
唐山,台州,3,30
唐山,海口,2,23
唐山,拉萨,1,8
北京,喀什,1,18
大连,扬州,1,12
大连,合肥,4,50
大连,芜湖,2,16
大连,重庆,5,57
大连,襄阳,2,18
大连,东莞,4,44
大连,成都,9,106
大连,宝鸡,1,7
大连,拉萨,1,8
锦州,唐山,2,55
锦州,常州,1,20
锦州,芜湖,1,11
锦州,襄阳,1,10
锦州,东莞,1,30
锦州,内江,1,2
哈尔滨,荆州,2,54
哈尔滨,大理州,3,104
哈尔滨,宝鸡,2,61
上海,包头,30,465
上海,无锡,68,1056
上海,南通,48,750
上海,泉州,59,915
上海,东莞,68,1051
上海,内江,6,89
淮安,宝鸡,2,18
盐城,喀什,2,11
扬州,喀什,3,27
潍坊,宝鸡,3,44
烟台,扬州,3,59
烟台,安庆,3,68
烟台,泉州,4,102
烟台,重庆,9,224
烟台,东莞,8,204
烟台,昆明,4,86
烟台,兰州,6,153
青岛,鹰潭,4,52
济宁,廊坊,5,99
济宁,扬州,4,77
义乌,潍坊,253,2089
义乌,重庆,356,2944
义乌,常德,172,1418
鹰潭,包头,4,38
赣州,廊坊,2,119
赣州,金华,3,231
赣州,洛阳,4,281
赣州,阿克苏,1,54
常德,保定,3,43
常德,连云港,3,41
常德,蚌埠,3,58
常德,青岛,5,94
常德,临沂,2,36
衡阳,包头,4,101
衡阳,扬州,4,124
衡阳,临沂,7,204
衡阳,荆州,4,105
衡阳,西宁,3,83
衡阳,拉萨,3,83
荆州,大理州,4,44
荆州,宝鸡,2,19
荆州,乌鲁木齐,8,86
襄阳,济宁,5,104
深圳,包头,14,46
深圳,廊坊,16,51
深圳,蚌埠,43,138
深圳,临沂,29,91
深圳,温州,85,274
深圳,东莞,225,731
东莞,包头,16,87
东莞,廊坊,24,128
东莞,连云港,21,110
东莞,扬州,20,108
东莞,安庆,28,148
东莞,济宁,37,200
东莞,湖州,18,97
湛江,义乌,2,57
湛江,宝鸡,2,42
中山,拉萨,7,101
南宁,保定,5,358
南宁,无锡,6,479
柳州,盐城,1,24
柳州,赣州,1,51
柳州,漯河,2,73
柳州,大理州,1,59
柳州,西宁,1,11
柳州,喀什,1,4
贵阳,包头,1,28
贵阳,唐山,2,52
贵阳,湖州,3,77
贵阳,义乌,3,82
贵阳,内江,2,30
海口,呼和浩特,2,20
海口,无锡,2,26
海口,南通,2,21
海口,临沂,1,11
海口,义乌,1,14
海口,常德,2,23
海口,衡阳,2,32
成都,荆州,7,194
南充,唐山,3,47
南充,蚌埠,4,61
南充,芜湖,3,41
南充,烟台,3,42
南充,嘉兴,4,56
南充,金华,5,72
南充,衡阳,5,70
南充,阿克苏,1,6
内江,徐州,2,49
内江,连云港,1,19
内江,青岛,2,78
内江,济宁,1,24
内江,杭州,3,109
内江,泉州,2,61
内江,武汉,4,177
内江,汕头,3,97
内江,东莞,3,103
内江,西宁,1,4
昆明,廊坊,4,70
昆明,淮安,2,39
昆明,扬州,4,85
大理州,唐山,2,45
大理州,金华,2,50
大理州,义乌,1,18
大理州,衡阳,2,62
大理州,襄阳,1,25
大理州,漯河,2,44
大理州,汕头,2,79
大理州,阿克苏,1,8
西安,淮安,6,243
宝鸡,侯马,1,121
宝鸡,石家庄,2,276
宝鸡,大连,1,113
宝鸡,扬州,1,77
宝鸡,南通,1,83
宝鸡,芜湖,1,96
宝鸡,潍坊,1,96
宝鸡,烟台,1,85
宝鸡,临沂,1,63
宝鸡,湖州,1,62
宝鸡,赣州,1,97
宝鸡,厦门,1,194
宝鸡,长沙,3,497
宝鸡,柳州,1,124
宝鸡,海口,1,189
宝鸡,银川,1,149
宝鸡,阿克苏,1,13
兰州,盐城,1,21
兰州,湖州,1,26
兰州,襄阳,1,35
兰州,柳州,3,68
兰州,成都,15,530
银川,包头,3,36
银川,廊坊,1,13
银川,南京,4,48
银川,烟台,2,17
银川,义乌,2,23
银川,福州,5,53
银川,洛阳,2,21
银川,大理州,1,12
银川,宝鸡,1,10
西宁,石家庄,2,49
西宁,长春,1,31
西宁,苏州,1,40
西宁,连云港,1,6
西宁,济南,2,77
西宁,临沂,1,14
西宁,宁波,1,21
西宁,武汉,2,66
西宁,湛江,1,5
西宁,昆明,1,33
西宁,宝鸡,1,10
乌鲁木齐,侯马,1,46
乌鲁木齐,廊坊,1,28
乌鲁木齐,蚌埠,2,92
乌鲁木齐,天津,3,178
乌鲁木齐,义乌,1,53
乌鲁木齐,南昌,2,97
乌鲁木齐,长沙,4,213
乌鲁木齐,洛阳,1,60
乌鲁木齐,深圳,4,221
乌鲁木齐,南宁,2,82
阿克苏,廊坊,1,3
阿克苏,大连,1,16
阿克苏,哈尔滨,1,24
阿克苏,安庆,1,4
阿克苏,潍坊,1,7
阿克苏,青岛,1,23
阿克苏,鹰潭,1,4
阿克苏,泉州,1,16
阿克苏,南宁,1,12
阿克苏,内江,1,5
喀什,呼和浩特,1,3
喀什,台州,1,2
喀什,汕头,1,2
喀什,南宁,1,8
喀什,大理州,1,2
喀什,银川,1,10
喀什,西宁,1,4
拉萨,南京,1,9
拉萨,合肥,1,10
拉萨,青岛,1,7
拉萨,福州,1,10
拉萨,银川,1,7
拉萨,乌鲁木齐,1,14
保定,唐山,56,424
保定,天津,140,1170
沈阳,大连,127,1269
沈阳,锦州,115,982
南京,徐州,175,2092
南京,连云港,59,685
常州,苏州,214,2098
淮安,徐州,52,524
盐城,南京,105,575
常州,盐城,62,555
南通,南京,114,2536
合肥,合肥,162,1487
杭州,金华,483,1021
湖州,宁波,103,264
宁波,湖州,60,413
宁波,温州,154,1198
金华,杭州,898,6586
金华,湖州,150,1052
金华,嘉兴,276,1931
温州,台州,131,491
温州,金华,180,665
武汉,武汉,510,9352
广州,湛江,156,1672
石家庄,信阳,122,1338
石家庄,厦门,93,1042
石家庄,呼和浩特,129,1422
石家庄,贵阳,216,2514
石家庄,金华,59,675
石家庄,大理州,33,357
天津,石家庄,58,1710
天津,天津,42,1206
天津,广州,55,1898
唐山,天津,65,840
唐山,北京,38,475
廊坊,石家庄,53,492
廊坊,北京,111,1104
廊坊,锦州,12,104
廊坊,沈阳,68,578
廊坊,武汉,48,441
廊坊,湛江,12,98
廊坊,南宁,27,253
廊坊,柳州,12,104
廊坊,成都,54,492
保定,厦门,31,220
保定,郑州,149,1271
保定,贵阳,109,924
保定,哈尔滨,97,778
保定,杭州,41,332
保定,阿克苏,34,271
保定,武汉,75,643
保定,西宁,13,95
北京,贵阳,42,826
沈阳,石家庄,137,1138
沈阳,广州,145,1125
沈阳,银川,54,387
沈阳,乌鲁木齐,51,358
长春,广州,41,1051
哈尔滨,天津,62,1886
南京,北京,249,3269
南京,蚌埠,93,1111
南京,合肥,189,2368
南京,济南,230,2595
南京,宁波,119,1507
南京,厦门,105,1253
南京,南充,66,744
南京,西安,201,2404
扬州,锦州,16,166
常州,济南,278,2802
无锡,侯马,45,329
无锡,南昌,67,505
无锡,阿克苏,10,64
常州,合肥,163,1678
苏州,合肥,146,1195
苏州,杭州,221,1874
苏州,太原,95,747
苏州,南昌,114,876
苏州,兰州,86,676
苏州,阿克苏,26,198
徐州,石家庄,207,3849
徐州,南宁,163,3013
徐州,柳州,67,1146
徐州,成都,302,5507
连云港,太原,25,167
连云港,侯马,14,90
连云港,合肥,46,325
连云港,青岛,48,343
淮安,沈阳,27,252
淮安,合肥,36,366
淮安,南昌,29,294
徐州,兰州,118,2109
盐城,济南,131,718
盐城,杭州,74,420
盐城,漯河,44,223
盐城,湛江,22,106
盐城,宁波,44,256
扬州,乌鲁木齐,36,409
常州,长春,157,1566
常州,青岛,135,1389
常州,金华,72,699
常州,海口,72,714
南通,石家庄,46,1000
南通,洛阳,26,543
南通,拉萨,18,409
合肥,呼和浩特,141,1477
合肥,哈尔滨,227,2436
合肥,天津,242,2643
合肥,蚌埠,173,1805
合肥,杭州,201,2223
合肥,武汉,354,3953
合肥,成都,399,4321
安庆,北京,99,1009
安庆,芜湖,56,542
安庆,厦门,82,747
安庆,信阳,78,735
安庆,柳州,55,512
蚌埠,汕头,89,846
蚌埠,侯马,87,866
蚌埠,常州,63,579
蚌埠,南充,70,640
合肥,南充,101,1026
芜湖,合肥,86,1072
潍坊,天津,33,497
青岛,天津,40,605
临沂,郑州,47,545
临沂,沈阳,49,579
杭州,呼和浩特,202,453
杭州,太原,358,820
杭州,南京,451,1052
杭州,洛阳,200,459
杭州,漯河,274,610
杭州,兰州,239,576
湖州,锦州,38,96
湖州,南昌,167,451
湖州,厦门,106,280
嘉兴,太原,97,290
嘉兴,侯马,57,165
嘉兴,信阳,78,226
嘉兴,阿克苏,27,74
宁波,沈阳,211,1650
宁波,侯马,80,627
宁波,长春,138,1107
宁波,济南,301,2381
宁波,柳州,77,596
宁波,海口,80,677
台州,哈尔滨,235,811
台州,石家庄,229,827
台州,长春,191,665
台州,南京,232,845
台州,福州,311,1120
台州,厦门,208,754
台州,长沙,384,1403
台州,武汉,382,1361
台州,中山,215,766
金华,济南,880,6672
金华,成都,744,5615
金华,阿克苏,44,317
温州,哈尔滨,192,733
温州,南京,170,708
温州,常州,106,432
温州,南昌,219,849
温州,南宁,204,837
温州,成都,329,1271
温州,安庆,63,240
温州,银川,52,217
南昌,锦州,41,342
南昌,呼和浩特,102,842
南昌,侯马,79,781
南昌,洛阳,67,724
南昌,柳州,75,778
南昌,长春,122,1075
南昌,阿克苏,39,205
福州,广州,296,4098
福州,石家庄,91,953
福州,柳州,40,427
福州,南充,34,373
厦门,厦门,56,1707
泉州,南宁,52,1674
泉州,乌鲁木齐,54,1704
重庆,哈尔滨,72,2693
重庆,沈阳,69,2414
重庆,南京,31,1089
重庆,青岛,35,1196
重庆,漯河,21,667
重庆,湛江,15,539
长沙,石家庄,175,2612
长沙,合肥,136,2161
长沙,郑州,238,3672
长沙,贵阳,283,5033
长沙,成都,350,5576
长沙,阿克苏,26,308
武汉,锦州,44,899
武汉,南京,118,2562
武汉,柳州,76,1469
武汉,成都,331,7439
武汉,昆明,161,3323
武汉,大理州,42,770
武汉,乌鲁木齐,121,2264
郑州,南昌,217,3933
郑州,武汉,304,5851
郑州,呼和浩特,141,2399
洛阳,北京,216,2096
洛阳,贵阳,128,1240
洛阳,长沙,115,1258
洛阳,武汉,121,1340
漯河,天津,44,1088
漯河,信阳,40,804
信阳,广州,99,1399
郑州,成都,336,6208
郑州,银川,94,1580
广州,西安,263,2597
汕头,沈阳,41,343
汕头,天津,49,337
汕头,青岛,28,218
汕头,杭州,30,221
汕头,南昌,52,439
汕头,福州,72,575
汕头,厦门,45,367
汕头,长沙,99,840
汕头,漯河,28,173
汕头,乌鲁木齐,50,401
广州,石家庄,149,1449
湛江,汕头,15,326
中山,哈尔滨,62,705
昆明,杭州,33,658
西安,西安,293,9734
石家庄,重庆,148,1791
石家庄,无锡,61,722
石家庄,东莞,114,1421
天津,临沂,17,653
天津,嘉兴,8,231
天津,金华,10,290
天津,厦门,14,413
天津,武汉,33,1216
天津,襄阳,8,210
天津,中山,17,485
天津,深圳,21,722
唐山,芜湖,3,26
唐山,烟台,4,42
唐山,兰州,6,59
北京,苏州,30,647
北京,徐州,23,480
北京,重庆,41,974
北京,洛阳,25,557
廊坊,无锡,12,103
廊坊,潍坊,12,109
廊坊,包头,7,60
廊坊,连云港,5,44
廊坊,金华,10,91
廊坊,内江,3,20
保定,海口,29,242
保定,烟台,32,262
保定,金华,21,169
保定,大理州,14,111
北京,赣州,11,230
北京,福州,39,841
北京,银川,24,476
沈阳,烟台,35,266
沈阳,金华,38,274
沈阳,南充,24,153
沈阳,拉萨,9,60
长春,潍坊,10,248
长春,兰州,14,384
哈尔滨,北京,89,3061
哈尔滨,烟台,16,485
哈尔滨,临沂,12,327
南京,保定,47,574
南京,济宁,44,507
南京,湖州,37,441
南京,温州,91,1156
南京,常德,38,450
扬州,廊坊,11,114
扬州,上海,133,1585
扬州,烟台,15,156
扬州,温州,31,340
扬州,常德,14,144
常州,大连,55,547
常州,临沂,51,522
常州,东莞,102,1048
常州,银川,51,509
无锡,烟台,33,257
无锡,温州,55,435
无锡,昆明,55,431
无锡,拉萨,7,51
苏州,湖州,38,298
苏州,荆州,17,131
徐州,台州,53,947
徐州,东莞,125,2467
徐州,包头,31,507
