收寄城市,寄达城市,经转次数,路线,路线类型,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
赣州,盐城,2,赣州-广州-上海-盐城,,2177.0,2,115,117,0.05328177574541122,4.894972507617017e-05
赣州,济宁,2,赣州-广州-北京-济宁,,3129.0,3,184,187,0.1224000426741193,7.823588537815232e-05
赣州,鹰潭,2,赣州-广州-武汉-鹰潭,,1915.0,2,124,126,0.05047469728046623,5.271508854356787e-05
赣州,东莞,1,赣州-广州-东莞,,492.0,7,586,593,0.0610315213218936,0.0001240478075648244
赣州,内江,2,赣州-广州-成都-内江,,2200.0,1,51,52,0.023930976703905413,2.175543336718674e-05
赣州,兰州,2,赣州-广州-西安-兰州,,2697.0,4,311,315,0.1777157422525032,0.00013178772135891966
赣州,喀什,2,赣州-广州-西安-喀什,,5860.0,1,15,16,0.019613359927956046,6.69397949759592e-06
泉州,内江,2,泉州-广州-成都-内江,,2484.0,3,103,106,0.055079736801093626,4.434761417157297e-05
常德,太原,2,常德-武汉-北京-太原,,2071.0,6,108,114,0.0493877623595441,4.769460392037093e-05
常德,侯马,2,常德-武汉-西安-侯马,,1455.0,3,52,55,0.016740178415472297,2.3010554522985976e-05
常德,安庆,1,常德-武汉-安庆,,735.0,2,39,41,0.006303846005001658,8.576661231294773e-06
常德,襄阳,1,常德-武汉-襄阳,,697.0,4,61,65,0.009477210660580724,1.3597145854491713e-05
常德,洛阳,2,常德-武汉-西安-洛阳,,1506.0,3,50,53,0.016696876735597225,2.2173807085786484e-05
衡阳,连云港,2,衡阳-武汉-上海-连云港,,1827.0,4,116,120,0.04586212703290405,5.02048462319694e-05
衡阳,湖州,2,衡阳-武汉-上海-湖州,,1492.0,5,144,149,0.04650391231723606,6.233768407136201e-05
衡阳,阿克苏,2,衡阳-武汉-西安-阿克苏,,4577.0,3,78,81,0.07755330865625683,3.388827120657935e-05
武汉,喀什,1,武汉-西安-喀什,,4535.0,7,126,133,0.1261721001210146,2.7821852286883043e-05
荆州,包头,2,荆州-武汉-北京-包头,,2064.0,4,41,45,0.019429275491772157,1.8826817336988525e-05
荆州,唐山,2,荆州-武汉-北京-唐山,,1578.0,5,49,54,0.017825230654660736,2.259218080438623e-05
荆州,潍坊,2,荆州-武汉-北京-潍坊,,1887.0,6,59,65,0.02565781422742586,2.7194291708983426e-05
荆州,鹰潭,1,荆州-武汉-鹰潭,,726.0,4,37,41,0.006226656053920004,8.576661231294773e-06
襄阳,包头,2,襄阳-武汉-北京-包头,,2147.0,3,42,45,0.020210588411257183,1.8826817336988525e-05
襄阳,义乌,2,襄阳-武汉-上海-义乌,,1424.0,3,59,62,0.018468689433867144,2.593917055318419e-05
襄阳,鹰潭,1,襄阳-武汉-鹰潭,,809.0,3,68,71,0.012015484011325376,1.4852267010290947e-05
襄阳,荆州,1,襄阳-武汉-荆州,,532.0,3,45,48,0.0053417956390815445,1.004096924639388e-05
漯河,喀什,2,漯河-武汉-西安-喀什,,4906.0,1,22,23,0.023604226829679012,9.622595527794135e-06
深圳,连云港,2,深圳-广州-上海-连云港,,2058.0,29,94,123,0.05295230644201392,5.1459967387768636e-05
深圳,泉州,1,深圳-广州-泉州,,857.0,85,275,360,0.06453832983119666,7.53072693479541e-05
深圳,衡阳,2,深圳-广州-武汉-衡阳,,1641.0,86,278,364,0.12495233154443704,0.00015228803357030717
深圳,宝鸡,2,深圳-广州-西安-宝鸡,,1962.0,10,32,42,0.017237833953746694,1.757169618118929e-05
东莞,苏州,2,东莞-广州-上海-苏州,,1602.0,96,521,617,0.2067674040852102,0.0002581365843760427
东莞,台州,2,东莞-广州-上海-台州,,1878.0,40,213,253,0.09939178920658562,0.00010584855080573549
东莞,喀什,2,东莞-广州-西安-喀什,,5498.0,6,28,34,0.03910371798264377,1.422470643239133e-05
东莞,拉萨,2,东莞-广州-西安-拉萨,,4498.0,17,88,105,0.09879686177873678,4.3929240452973226e-05
湛江,盐城,2,湛江-广州-上海-盐城,,2167.0,3,72,75,0.03399809430771178,3.1378028894980874e-05
湛江,荆州,2,湛江-广州-武汉-荆州,,1628.0,2,47,49,0.01668725414006943,2.0500312211387504e-05
湛江,乌鲁木齐,2,湛江-广州-西安-乌鲁木齐,,4665.0,3,66,69,0.06733411220573945,2.8867786583382406e-05
南宁,唐山,2,南宁-广州-北京-唐山,,2890.0,4,316,320,0.19345600748052208,0.0001338795899519184
南宁,连云港,2,南宁-广州-上海-连云港,,2479.0,3,180,183,0.09489908302940225,7.656239050375333e-05
南宁,安庆,2,南宁-广州-武汉-安庆,,1895.0,4,326,330,0.13081500246317526,0.00013806332713791586
南宁,嘉兴,2,南宁-广州-上海-嘉兴,,2098.0,5,396,401,0.17598848635526412,0.00016776786115849774
南宁,赣州,1,南宁-广州-赣州,,992.0,5,434,439,0.09109836698278287,9.183303123264403e-05
南宁,喀什,2,南宁-广州-西安-喀什,,5996.0,1,21,22,0.027594256983964782,9.20422180919439e-06
柳州,太原,2,柳州-广州-北京-太原,,3157.0,2,79,81,0.053492636099585496,3.388827120657935e-05
柳州,济宁,2,柳州-广州-北京-济宁,,3204.0,1,25,26,0.01742610212711658,1.087771668359337e-05
贵阳,淮安,2,贵阳-成都-上海-淮安,,3011.0,1,29,30,0.018895849000557484,1.255121155799235e-05
海口,锦州,2,海口-广州-沈阳-锦州,,3594.0,1,12,13,0.009773628440208643,5.438858341796685e-06
海口,芜湖,2,海口-广州-上海-芜湖,,2379.0,2,18,20,0.009953110765487933,8.3674743719949e-06
海口,安庆,2,海口-广州-武汉-安庆,,1923.0,1,17,18,0.007240793947805787,7.53072693479541e-06
海口,烟台,2,海口-广州-北京-烟台,,3437.0,2,17,19,0.013660529472859574,7.949100653395156e-06
海口,大理州,2,海口-广州-成都-大理州,,3180.0,2,17,19,0.012639070038898297,7.949100653395156e-06
海口,银川,2,海口-广州-西安-银川,,2939.0,1,12,13,0.007992402333270228,5.438858341796685e-06
成都,宝鸡,1,成都-西安-宝鸡,,980.0,7,176,183,0.03751557134683913,3.8281195251876667e-05
成都,喀什,1,成都-西安-喀什,,4593.0,2,84,86,0.08262839104973103,1.7990069899789037e-05
南充,锦州,2,南充-成都-沈阳-锦州,,3015.0,2,42,44,0.027750728754721087,1.840844361838878e-05
南充,无锡,2,南充-成都-上海-无锡,,2328.0,4,59,63,0.0306801815323565,2.6357544271783935e-05
南充,淮安,2,南充-成都-上海-淮安,,2603.0,2,15,17,0.009256727710878657,7.112353216195665e-06
南充,安庆,2,南充-成都-武汉-安庆,,1736.0,3,37,40,0.014525935509783146,1.67349487439898e-05
南充,荆州,2,南充-成都-武汉-荆州,,1615.0,2,22,24,0.008108082666463057,1.004096924639388e-05
内江,锦州,2,内江-成都-沈阳-锦州,,2977.0,1,18,19,0.011832236322578689,7.949100653395156e-06
内江,长春,2,内江-成都-沈阳-长春,,3065.0,2,62,64,0.04103409432026299,2.677591799038368e-05
内江,芜湖,2,内江-成都-上海-芜湖,,2513.0,1,29,30,0.01577059732261739,1.255121155799235e-05
内江,安庆,2,内江-成都-武汉-安庆,,1698.0,1,30,31,0.01101117789982669,1.2969585276592094e-05
内江,潍坊,2,内江-成都-北京-潍坊,,2591.0,1,34,35,0.01897011033560894,1.4643080150991076e-05
内江,嘉兴,2,内江-成都-上海-嘉兴,,2260.0,1,38,39,0.01843772977869076,1.6316575025390054e-05
内江,台州,2,内江-成都-上海-台州,,2538.0,1,37,38,0.020174817458316903,1.589820130679031e-05
内江,温州,2,内江-成都-上海-温州,,2614.0,2,52,54,0.029527980311332802,2.259218080438623e-05
内江,衡阳,2,内江-成都-武汉-衡阳,,1865.0,2,49,51,0.019896808122307375,2.1337059648586996e-05
内江,深圳,2,内江-成都-广州-深圳,,1919.0,4,140,144,0.05780585995148957,6.024581547836328e-05
内江,中山,2,内江-成都-广州-中山,,1861.0,3,93,96,0.03737248753507802,4.016387698557552e-05
内江,南宁,2,内江-成都-广州-南宁,,2337.0,3,129,132,0.06453079910426186,5.522533085516634e-05
内江,乌鲁木齐,2,内江-成都-西安-乌鲁木齐,,3602.0,1,18,19,0.014316330276764674,7.949100653395156e-06
昆明,安庆,2,昆明-成都-武汉-安庆,,2352.0,5,104,109,0.05362881674498971,4.56027353273722e-05
大理州,济宁,2,大理州-成都-北京-济宁,,3476.0,1,29,30,0.021814005687790704,1.255121155799235e-05
大理州,荆州,2,大理州-成都-武汉-荆州,,2396.0,1,17,18,0.009021810867884901,7.53072693479541e-06
大理州,信阳,2,大理州-成都-武汉-信阳,,2385.0,2,48,50,0.024945532971509796,2.091868592998725e-05
大理州,洛阳,2,大理州-成都-西安-洛阳,,2187.0,2,45,47,0.021502108080574595,1.9663564774188016e-05
大理州,中山,2,大理州-成都-广州-中山,,2680.0,3,117,120,0.067274493950839,5.02048462319694e-05
宝鸡,保定,2,宝鸡-西安-北京-保定,,1456.0,1,87,88,0.026802693908374062,3.681688723677756e-05
宝鸡,上海,1,宝鸡-西安-上海,,1572.0,4,814,818,0.26899254562626884,0.0001711148509072957
宝鸡,蚌埠,2,宝鸡-西安-武汉-蚌埠,,1403.0,1,98,99,0.02905542719617439,4.141899814137476e-05
宝鸡,嘉兴,2,宝鸡-西安-上海-嘉兴,,1676.0,1,100,101,0.035410314794845216,4.225574557857424e-05
宝鸡,温州,2,宝鸡-西安-上海-温州,,2030.0,1,175,176,0.07473828109065844,7.363377447355512e-05
宝鸡,鹰潭,2,宝鸡-西安-武汉-鹰潭,,1431.0,1,47,48,0.014368626991589643,2.008193849278776e-05
宝鸡,武汉,1,宝鸡-西安-武汉,,930.0,3,559,562,0.10933360388167136,0.00011756301492652834
宝鸡,深圳,2,宝鸡-西安-广州-深圳,,1974.0,3,675,678,0.27996983525488894,0.0002836573812106271
兰州,石家庄,2,兰州-西安-北京-石家庄,,2048.0,4,119,123,0.05269500660507508,5.1459967387768636e-05
兰州,大连,2,兰州-西安-沈阳-大连,,2772.0,2,71,73,0.042330216100485,3.054128145778138e-05
兰州,哈尔滨,2,兰州-西安-沈阳-哈尔滨,,2972.0,6,158,164,0.10195934871763225,6.861328985035818e-05
兰州,上海,1,兰州-西安-上海,,2018.0,11,387,398,0.1680113546627228,8.325637000134925e-05
兰州,南京,2,兰州-西安-上海-南京,,2317.0,5,169,174,0.084335355821618,7.279702703635563e-05
兰州,合肥,2,兰州-西安-武汉-合肥,,1754.0,3,88,91,0.03338915136028985,3.807200839257679e-05
兰州,芜湖,2,兰州-西安-上海-芜湖,,2375.0,1,34,35,0.0173886576793019,1.4643080150991076e-05
兰州,临沂,2,兰州-西安-上海-临沂,,2605.0,2,38,40,0.021797270739046713,1.67349487439898e-05
兰州,金华,2,兰州-西安-上海-金华,,2350.0,2,66,68,0.03342806011611962,2.844941286478266e-05
兰州,赣州,2,兰州-西安-广州-赣州,,2705.0,2,32,34,0.019238915449809275,1.422470643239133e-05
兰州,湛江,2,兰州-西安-广州-湛江,,2692.0,2,53,55,0.030972206387939124,2.3010554522985976e-05
兰州,贵阳,2,兰州-西安-成都-贵阳,,2056.0,4,101,105,0.045159259185656477,4.3929240452973226e-05
兰州,大理州,2,兰州-西安-成都-大理州,,2426.0,1,27,28,0.01420964497852174,1.171446412079286e-05
银川,大连,2,银川-西安-沈阳-大连,,2836.0,2,21,23,0.013644840458412083,9.622595527794135e-06
银川,常州,2,银川-西安-上海-常州,,2259.0,2,22,24,0.011341274763801888,1.004096924639388e-05
银川,扬州,2,银川-西安-上海-扬州,,2361.0,1,11,12,0.005926682097683988,5.02048462319694e-06
银川,鹰潭,2,银川-西安-武汉-鹰潭,,1941.0,1,6,7,0.0028422218573073677,2.928616030198215e-06
银川,汕头,2,银川-西安-广州-汕头,,2764.0,3,30,33,0.01908035181045997,1.3806332713791584e-05
西宁,锦州,2,西宁-西安-沈阳-锦州,,2844.0,1,12,13,0.007734056562034886,5.438858341796685e-06
西宁,扬州,2,西宁-西安-上海-扬州,,2517.0,1,8,9,0.004738709923720012,3.765363467397705e-06
西宁,青岛,2,西宁-西安-北京-青岛,,2623.0,1,43,44,0.024142673805516886,1.840844361838878e-05
西宁,金华,2,西宁-西安-上海-金华,,2570.0,1,19,20,0.010752204568013447,8.3674743719949e-06
西宁,鹰潭,2,西宁-西安-武汉-鹰潭,,2097.0,1,6,7,0.0030706539076628286,2.928616030198215e-06
西宁,常德,2,西宁-西安-武汉-常德,,1989.0,1,12,13,0.005408944620916803,5.438858341796685e-06
西宁,中山,2,西宁-西安-广州-中山,,2582.0,1,20,21,0.011342529884957687,8.785848090594645e-06
西宁,海口,2,西宁-西安-广州-海口,,3085.0,1,15,16,0.010325463375041706,6.69397949759592e-06
西宁,成都,1,西宁-西安-成都,,1637.0,5,185,190,0.06506338884803935,3.9745503266975775e-05
西宁,内江,2,西宁-西安-成都-内江,,1830.0,1,5,6,0.0022968717151126,2.51024231159847e-06
西宁,银川,1,西宁-西安-银川,,1558.0,2,41,43,0.014014264451935658,8.995034949894518e-06
乌鲁木齐,太原,2,乌鲁木齐-西安-北京-太原,,4201.0,2,93,95,0.08348542961228261,3.9745503266975775e-05
乌鲁木齐,石家庄,2,乌鲁木齐-西安-北京-石家庄,,3992.0,2,122,124,0.1035491688483113,5.187834110636838e-05
乌鲁木齐,南通,2,乌鲁木齐-西安-上海-南通,,4095.0,1,55,56,0.047970730574646764,2.342892824158572e-05
乌鲁木齐,济南,2,乌鲁木齐-西安-北京-济南,,4086.0,4,216,220,0.1880422515618414,9.20422180919439e-05
乌鲁木齐,济宁,2,乌鲁木齐-西安-北京-济宁,,4248.0,1,34,35,0.031101902240705043,1.4643080150991076e-05
乌鲁木齐,常德,2,乌鲁木齐-西安-武汉-常德,,3713.0,1,34,35,0.027184878300314932,1.4643080150991076e-05
乌鲁木齐,内江,2,乌鲁木齐-西安-成都-内江,,3554.0,1,23,24,0.017842802350841926,1.004096924639388e-05
乌鲁木齐,西宁,1,乌鲁木齐-西安-西宁,,3423.0,1,57,58,0.04153070392424089,1.2132837839392605e-05
阿克苏,包头,2,阿克苏-西安-北京-包头,,5110.0,1,2,3,0.0032068345530670453,1.255121155799235e-06
阿克苏,侯马,1,阿克苏-西安-侯马,,3648.0,1,10,11,0.008394250289985283,2.3010554522985974e-06
阿克苏,沈阳,1,阿克苏-西安-沈阳,,5085.0,1,26,27,0.028720309847575995,5.6480452010965574e-06
阿克苏,扬州,2,阿克苏-西安-上海-扬州,,4992.0,1,4,5,0.005221304008124817,2.091868592998725e-06
阿克苏,济宁,2,阿克苏-西安-北京-济宁,,4999.0,1,5,6,0.006274350657840376,2.51024231159847e-06
阿克苏,宁波,2,阿克苏-西安-上海-宁波,,4945.0,1,12,13,0.013447577250092303,5.438858341796685e-06
阿克苏,福州,2,阿克苏-西安-上海-福州,,5491.0,1,14,15,0.017229675666234,6.275605778996175e-06
阿克苏,中山,2,阿克苏-西安-广州-中山,,5057.0,1,12,13,0.013752153317232918,5.438858341796685e-06
阿克苏,贵阳,2,阿克苏-西安-成都-贵阳,,4751.0,1,17,18,0.017889241833606497,7.53072693479541e-06
阿克苏,海口,2,阿克苏-西安-广州-海口,,5560.0,1,6,7,0.008141552563951038,2.928616030198215e-06
阿克苏,宝鸡,1,阿克苏-西安-宝鸡,,3505.0,1,6,7,0.005132399592922372,1.4643080150991076e-06
阿克苏,拉萨,1,阿克苏-西安-拉萨,,6118.0,1,5,6,0.00767883123117972,1.255121155799235e-06
喀什,大连,2,喀什-西安-沈阳-大连,,5930.0,1,3,4,0.004961912302592976,1.67349487439898e-06
喀什,徐州,2,喀什-西安-上海-徐州,,5773.0,1,10,11,0.013283993126119803,4.602110904597195e-06
喀什,扬州,2,喀什-西安-上海-扬州,,5455.0,1,1,2,0.002282228634961609,8.3674743719949e-07
喀什,烟台,2,喀什-西安-北京-烟台,,5606.0,1,2,3,0.0035181045997052557,1.255121155799235e-06
喀什,荆州,2,喀什-西安-武汉-荆州,,4758.0,1,2,3,0.00298593322964638,1.255121155799235e-06
喀什,郑州,1,喀什-西安-郑州,,4267.0,1,16,17,0.015174205586753451,3.5561766080978325e-06
喀什,漯河,2,喀什-西安-武汉-漯河,,4914.0,1,8,9,0.009251498039396162,3.765363467397705e-06
喀什,深圳,2,喀什-西安-广州-深圳,,5578.0,1,9,10,0.011668443011746889,4.18373718599745e-06
喀什,湛江,2,喀什-西安-广州-湛江,,5850.0,1,1,2,0.002447486253808508,8.3674743719949e-07
喀什,柳州,2,喀什-西安-广州-柳州,,5934.0,1,3,4,0.004965259292341774,1.67349487439898e-06
喀什,阿克苏,1,喀什-西安-阿克苏,,7108.0,1,16,17,0.025277303330359394,3.5561766080978325e-06
拉萨,廊坊,2,拉萨-西安-北京-廊坊,,3938.0,1,2,3,0.0024713335557686937,1.255121155799235e-06
拉萨,北京,1,拉萨-西安-北京,,3891.0,1,32,33,0.02686022029468153,6.903166356895792e-06
拉萨,无锡,2,拉萨-西安-上海-无锡,,4311.0,1,2,3,0.002705413651325251,1.255121155799235e-06
拉萨,蚌埠,2,拉萨-西安-武汉-蚌埠,,4008.0,1,3,4,0.003353683728295556,1.67349487439898e-06
拉萨,宁波,2,拉萨-西安-上海-宁波,,4409.0,1,3,4,0.0036892194506125513,1.67349487439898e-06
拉萨,长沙,2,拉萨-西安-武汉-长沙,,3890.0,2,28,30,0.024412106480295123,1.255121155799235e-05
拉萨,襄阳,2,拉萨-西安-武汉-襄阳,,3842.0,1,3,4,0.0032147836537204408,1.67349487439898e-06
拉萨,广州,1,拉萨-西安-广州,,4435.0,1,37,38,0.03525426139780751,7.949100653395156e-06
拉萨,昆明,2,拉萨-西安-成都-昆明,,4423.0,1,28,29,0.026831770881816746,1.2132837839392605e-05
拉萨,大理州,2,拉萨-西安-成都-大理州,,4585.0,1,8,9,0.00863209574900924,3.765363467397705e-06
南京,扬州,1,南京-上海-扬州,,577.0,83,1007,1090,0.1315638914194688,0.00022801367663686102
南京,盐城,1,南京-上海-盐城,,617.0,81,1001,1082,0.1396518921474391,0.00022634018176246205
南京,南通,0,南京-南通,route_1,236.0,134,1570,1704,0.08412324034628793,0.0
苏州,南京,0,苏州-南京,route_1,222.0,251,1989,2240,0.1040244413926406,0.0
连云港,常州,1,连云港-上海-常州,,657.0,50,314,364,0.05002661902784591,7.614401678515358e-05
淮安,常州,1,淮安-上海-常州,,597.0,51,521,572,0.07143396546115766,0.00011965488351952707
徐州,扬州,1,徐州-上海-扬州,,888.0,54,870,924,0.171640328297857,0.0001932886579930822
徐州,常州,0,徐州-常州,route_1,443.0,122,2156,2278,0.21110175580990354,0.0
徐州,无锡,0,徐州-无锡,route_1,485.0,110,2006,2116,0.21468010622508715,0.0
扬州,无锡,1,扬州-上海-无锡,,417.0,37,399,436,0.03803268126302842,9.12054706547444e-05
扬州,南京,1,扬州-上海-南京,,582.0,72,782,854,0.10397172630409703,0.0001786455778420911
南通,淮安,1,南通-上海-淮安,,551.0,19,353,372,0.04287744892441347,7.781751165955257e-05
南通,连云港,1,南通-上海-连云港,,627.0,25,528,553,0.0725315689119041,0.00011568033319282949
济南,济宁,1,济南-北京-济宁,,980.0,157,1637,1794,0.36777560107229185,0.00037528122558397125
杭州,台州,0,杭州-台州,route_1,275.0,326,716,1042,0.05994249453237847,0.0
嘉兴,温州,1,嘉兴-上海-温州,,566.0,135,391,526,0.062278275003320845,0.00011003228799173294
温州,嘉兴,1,温州-上海-嘉兴,,557.0,131,498,629,0.07328924371628823,0.0001315785344996198
泉州,福州,0,泉州-福州,route_1,178.0,146,4393,4539,0.1690108494764576,0.0
郑州,漯河,0,郑州-漯河,route_1,180.0,183,2775,2958,0.11137945136562412,0.0
石家庄,长春,0,石家庄-长春,route_1,1278.0,206,2420,2626,0.7020369570424325,0.0
石家庄,侯马,2,石家庄-北京-西安-侯马,,1739.0,123,1364,1487,0.5409348351555252,0.0006221217195578208
石家庄,哈尔滨,0,石家庄-哈尔滨,route_1,1538.0,269,3152,3421,1.1006362418325606,0.0
石家庄,济南,0,石家庄-济南,route_1,329.0,332,3937,4269,0.2938031530735302,0.0
石家庄,襄阳,2,石家庄-北京-武汉-襄阳,,1776.0,45,484,529,0.19653189105966742,0.0002213196971392651
天津,哈尔滨,0,天津-哈尔滨,route_1,1221.0,67,2224,2291,0.5851607025749856,0.0
廊坊,天津,1,廊坊-北京-天津,,160.0,64,615,679,0.022726060394338148,0.00014203787746461342
廊坊,哈尔滨,2,廊坊-北京-沈阳-哈尔滨,,1316.0,65,581,646,0.1778372798177564,0.00027026942221543526
廊坊,徐州,2,廊坊-北京-上海-徐州,,1855.0,17,157,174,0.06751924257621984,7.279702703635563e-05
廊坊,济南,1,廊坊-北京-济南,,454.0,57,518,575,0.054608229620231714,0.00012028244409742669
廊坊,福州,2,廊坊-北京-上海-福州,,2036.0,28,236,264,0.11243877362111866,0.00011045066171033267
廊坊,漯河,2,廊坊-北京-武汉-漯河,,1577.0,21,156,177,0.05839011884951411,7.405214819215487e-05
廊坊,昆明,2,廊坊-北京-成都-昆明,,2810.0,26,251,277,0.16282477567324175,0.00011588952005212936
